,conn_state,duration,history,src_ip_zeek,src_port_zeek,dest_ip_zeek,dest_port_zeek,local_orig,local_resp,missed_bytes,orig_bytes,orig_ip_bytes,orig_pkts,proto,resp_bytes,resp_ip_bytes,resp_pkts,service,label_tactic,src_ip_bin,dest_ip_bin,src_port_bin,dest_port_bin,duration_bin,missed_bytes_bin,orig_bytes_bin,orig_ip_bytes_bin,orig_pkts_bin,resp_bytes_bin,resp_ip_bytes_bin,resp_pkts_bin,proto_bin,conn_state_bin,history_bin,service_dce_rpc,service_ntlm,service_smb,service_gssapi,service_dhcp,service_dns,service_ftp,service_http,service_ntp,service_ssl,service_unknown
26274,SF,3.550238132476806,ShADTdttFaf,143.88.14.11,40607,143.88.15.12,4848,False,False,0,1045.0,7540,64,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,2,1,2,3,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26275,SF,3.5560429096221924,ShADTdttFaf,143.88.8.12,37021,143.88.9.10,4848,False,False,0,1058.0,6760,48,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,2,1,2,2,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26276,SF,3.5699000358581543,ShADTdttFaf,143.88.2.17,39443,143.88.3.14,4848,False,False,0,1056.0,6752,48,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,2,1,2,2,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26277,SF,3.581460952758789,ShADTdttFaf,143.88.7.11,38133,143.88.8.13,4848,False,False,0,1055.0,6748,48,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,2,1,2,2,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26278,SF,3.6017379760742188,ShADTdttFaf,143.88.4.11,36973,143.88.5.12,4848,False,False,0,1008.0,6768,52,tcp,16583.0,69900,68,ssl,Credential Access,2,2,2,2,2,1,2,2,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26279,SF,3.681701183319092,ShADTdttFaf,143.88.8.12,42811,143.88.9.10,4848,False,False,0,1008.0,6352,44,tcp,16583.0,69900,68,ssl,Credential Access,2,2,2,2,2,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26280,SF,3.7416880130767822,ShADTdttFaf,143.88.3.11,32955,143.88.4.13,4848,False,False,0,1041.0,6484,44,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,2,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26281,SF,3.761662006378174,ShADTdttFaf,143.88.8.12,33433,143.88.9.10,4848,False,False,0,1059.0,6556,44,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,2,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26282,SF,3.784379005432129,ShADTdttFaf,143.88.4.11,46527,143.88.5.12,4848,False,False,0,1046.0,6920,52,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,2,1,2,3,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26283,SF,3.786842823028565,ShADTdttFaf,143.88.7.11,45565,143.88.8.13,4848,False,False,0,1058.0,7176,56,tcp,11976.0,50640,52,ssl,Credential Access,2,2,2,2,2,1,2,3,3,2,2,2,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26284,SF,3.895962953567505,ShADTdttFaf,143.88.13.12,36971,143.88.14.12,4848,False,False,0,1059.0,6556,44,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,2,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26285,SF,3.907999038696289,ShADTdttatFf,143.88.7.11,40459,143.88.8.13,4848,False,False,0,952.0,7792,76,tcp,83045.0,346148,268,ssl,Credential Access,2,2,2,2,2,1,2,3,4,6,6,6,1,5,49,0,0,0,0,0,0,0,0,0,1,0
26286,SF,3.937068223953247,ShADTdttFaf,143.88.3.11,42697,143.88.4.13,4848,False,False,0,1049.0,6516,44,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,2,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26287,SF,3.941529035568237,ShADTdttFaf,143.88.7.11,34945,143.88.8.13,4848,False,False,0,1046.0,6920,52,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,2,1,2,3,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26288,SF,3.9455771446228014,ShADTdttFaf,143.88.3.11,43053,143.88.4.13,4848,False,False,0,1008.0,6352,44,tcp,16583.0,69900,68,ssl,Credential Access,2,2,2,2,2,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26289,SF,3.9896631240844727,ShADTdttFaf,143.88.13.12,43429,143.88.14.12,4848,False,False,0,1009.0,6356,44,tcp,16583.0,69900,68,ssl,Credential Access,2,2,2,2,3,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26290,SF,4.020378828048706,ShADTdttFaf,143.88.2.17,42787,143.88.3.14,4848,False,False,0,1046.0,6504,44,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26291,SF,4.036827802658081,ShADTdttFaf,143.88.13.12,43969,143.88.14.12,4848,False,False,0,1046.0,6504,44,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26292,SF,4.0708091259002686,ShADTdttFaf,143.88.7.11,41601,143.88.8.13,4848,False,False,0,1008.0,6560,48,tcp,16583.0,69900,68,ssl,Credential Access,2,2,2,2,3,1,2,2,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26293,SF,4.072584867477417,ShADTdttFaf,143.88.3.11,42759,143.88.4.13,4848,False,False,0,1041.0,6900,52,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,3,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26294,SF,4.099885940551758,ShADTdttFaf,143.88.7.11,39417,143.88.8.13,4848,False,False,0,1046.0,6504,44,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26295,SF,4.109405040740967,ShADTdttFaf,143.88.4.11,46475,143.88.5.12,4848,False,False,0,1041.0,6484,44,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26296,SF,4.115647077560425,ShADTdttFaf,143.88.14.11,37407,143.88.15.12,4848,False,False,0,1047.0,6924,52,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,3,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26297,SF,4.128988027572632,ShADTdttFaf,143.88.2.17,42683,143.88.3.14,4848,False,False,0,1041.0,6900,52,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,3,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26298,SF,4.192811012268066,ShADTdttFaf,143.88.14.11,33977,143.88.15.12,4848,False,False,0,1046.0,7128,56,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,3,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26299,SF,4.2312400341033936,ShADTdttFaf,143.88.3.11,44911,143.88.4.13,4848,False,False,0,1005.0,6340,44,tcp,16583.0,69900,68,ssl,Credential Access,2,2,2,2,3,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26300,SF,4.241770029067993,ShADTdttFaf,143.88.7.11,40629,143.88.8.13,4848,False,False,0,1041.0,6484,44,tcp,11976.0,50640,52,ssl,Credential Access,2,2,2,2,3,1,2,2,2,2,2,2,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26301,SF,4.253344058990479,ShADTdttFaf,143.88.14.11,38333,143.88.15.12,4848,False,False,0,1049.0,6724,48,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,2,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26302,SF,4.261142969,ShADTdttFaf,143.88.13.12,38535,143.88.14.12,4848,False,False,0,1059.0,7596,64,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,3,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26303,SF,4.403629779815674,ShADTdttFaf,143.88.15.10,40765,143.88.1.19,4848,False,False,0,1005.0,6756,52,tcp,16583.0,69900,68,ssl,Credential Access,2,2,2,2,3,1,2,2,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26304,SF,4.633305072784424,ShADTdttFaf,143.88.15.10,40097,143.88.1.19,4848,False,False,0,1060.0,6560,44,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26305,SF,4.6611621379852295,ShADTdttFaf,143.88.13.12,37895,143.88.14.12,4848,False,False,0,1010.0,6776,52,tcp,16583.0,69900,68,ssl,Credential Access,2,2,2,2,3,1,2,2,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26306,SF,4.7096381187438965,ShADTdttFaf,143.88.7.11,41799,143.88.8.13,4848,False,False,0,1042.0,6488,44,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26307,SF,4.926281213760376,ShADTdttFaf,143.88.13.12,36669,143.88.14.12,4848,False,False,0,1047.0,6716,48,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,2,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26308,SF,5.002495050430298,ShADTdttFaf,143.88.4.11,43631,143.88.5.12,4848,False,False,0,1005.0,6340,44,tcp,16583.0,69900,68,ssl,Credential Access,2,2,2,2,3,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26309,SF,5.017563104629517,ShADTdttFaf,143.88.7.11,39981,143.88.8.13,4848,False,False,0,1060.0,6560,44,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26310,SF,5.0337231159210205,ShADTdttFaf,143.88.7.11,39587,143.88.8.13,4848,False,False,0,1055.0,6540,44,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26311,SF,5.118886947631836,ShADTdttFaf,143.88.13.12,35157,143.88.14.12,4848,False,False,0,1047.0,7132,56,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,3,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26312,SF,5.121609926223755,ShADTdttFaf,143.88.4.11,45035,143.88.5.12,4848,False,False,0,1049.0,6516,44,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26313,SF,5.132223129272461,ShADTdttFaf,143.88.7.11,37153,143.88.8.13,4848,False,False,0,1008.0,6352,44,tcp,16583.0,69900,68,ssl,Credential Access,2,2,2,2,3,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26314,SF,5.238847970962524,ShADTdttFaf,143.88.13.12,46695,143.88.14.12,4848,False,False,0,1006.0,7176,60,tcp,16583.0,69900,68,ssl,Credential Access,2,2,2,2,3,1,2,3,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26315,SF,5.267014026641846,ShADTdttFaf,143.88.13.12,36795,143.88.14.12,4848,False,False,0,1045.0,6708,48,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,2,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26316,SF,5.3267998695373535,ShADTdttFaf,143.88.4.11,35395,143.88.5.12,4848,False,False,0,1042.0,6696,48,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,2,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26317,SF,5.388951063156128,ShADTdttFaf,143.88.7.11,41187,143.88.8.13,4848,False,False,0,1005.0,6548,48,tcp,16583.0,69900,68,ssl,Credential Access,2,2,2,2,3,1,2,2,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26318,SF,5.4658050537109375,ShADTdttFaf,143.88.7.11,36441,143.88.8.13,4848,False,False,0,1006.0,6344,44,tcp,16583.0,69900,68,ssl,Credential Access,2,2,2,2,3,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26319,SF,5.483083009719849,ShADTdttFaf,143.88.14.11,35139,143.88.15.12,4848,False,False,0,1009.0,6356,44,tcp,16583.0,69900,68,ssl,Credential Access,2,2,2,2,3,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26320,SF,5.592149019241333,ShADTdttFaf,143.88.4.11,37277,143.88.5.12,4848,False,False,0,1049.0,6724,48,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,2,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26321,SF,5.732151031494141,ShADTdttFaf,143.88.7.11,41985,143.88.8.13,4848,False,False,0,1058.0,7176,56,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,3,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26322,SF,5.787199974060059,ShADTdttFaf,143.88.4.11,41779,143.88.5.12,4848,False,False,0,1060.0,6768,48,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,2,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26323,SF,5.794900178909302,ShADTdttFaf,143.88.14.11,37321,143.88.15.12,4848,False,False,0,1006.0,6552,48,tcp,16583.0,69900,68,ssl,Credential Access,2,2,2,2,3,1,2,2,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26324,SF,5.854829788208008,ShADTdttFaf,143.88.7.11,42131,143.88.8.13,4848,False,False,0,1058.0,6552,44,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26325,SF,5.888016223907471,ShADTdttFaf,143.88.4.11,45347,143.88.5.12,4848,False,False,0,1060.0,6976,52,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,3,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26326,SF,5.907484055,ShADTdttFaf,143.88.7.11,42273,143.88.8.13,4848,False,False,0,1046.0,6712,48,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,2,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26327,SF,5.922415971755981,ShADTdttFaf,143.88.13.12,45843,143.88.14.12,4848,False,False,0,1042.0,6696,48,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,2,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26328,SF,5.953299045562744,ShADTdttFaf,143.88.4.11,36975,143.88.5.12,4848,False,False,0,1055.0,6540,44,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26329,SF,5.956535101,ShADTdttFaf,143.88.4.11,37637,143.88.5.12,4848,False,False,0,1046.0,6504,44,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26330,SF,6.050392150878906,ShADTdttFaf,143.88.13.12,46325,143.88.14.12,4848,False,False,0,1047.0,6508,44,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26331,SF,6.210719108581543,ShADTdttFaf,143.88.7.11,42685,143.88.8.13,4848,False,False,0,1046.0,6504,44,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26332,SF,6.226567029953003,ShADTdttFaf,143.88.4.11,35007,143.88.5.12,4848,False,False,0,1058.0,6760,48,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,2,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26333,SF,6.340127944946289,ShADTdttFaf,143.88.14.11,37211,143.88.15.12,4848,False,False,0,1042.0,6488,44,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26334,SF,6.355042934417725,ShADTdttFaf,143.88.4.11,42541,143.88.5.12,4848,False,False,0,1008.0,6352,44,tcp,16583.0,69900,68,ssl,Credential Access,2,2,2,2,3,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26335,SF,6.364372015,ShADTdttFaf,143.88.14.11,39259,143.88.15.12,4848,False,False,0,1056.0,6544,44,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26336,SF,6.401715040206909,ShADTdttFaf,143.88.14.11,44367,143.88.15.12,4848,False,False,0,1042.0,6904,52,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,3,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26337,SF,6.452343940734863,ShADTdttFaf,143.88.4.11,40495,143.88.5.12,4848,False,False,0,1043.0,6700,48,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,2,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26338,SF,6.559666872024536,ShADTdttFaf,143.88.7.11,45203,143.88.8.13,4848,False,False,0,1008.0,6352,44,tcp,16583.0,69900,68,ssl,Credential Access,2,2,2,2,3,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26339,SF,6.578880071640015,ShADTdttFaf,143.88.4.11,36415,143.88.5.12,4848,False,False,0,1058.0,6968,52,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,3,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26340,SF,6.666331052780151,ShADTdttFaf,143.88.4.11,46009,143.88.5.12,4848,False,False,0,1044.0,6704,48,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,2,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26341,SF,6.734766006469727,ShADTdttFaf,143.88.4.11,45415,143.88.5.12,4848,False,False,0,1041.0,6484,44,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26342,SF,6.776302099227905,ShADTdttFaf,143.88.13.12,36847,143.88.14.12,4848,False,False,0,1009.0,6772,52,tcp,16583.0,69900,68,ssl,Credential Access,2,2,2,2,3,1,2,2,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26343,SF,6.842582941055298,ShADTdttFaf,143.88.7.11,39091,143.88.8.13,4848,False,False,0,1043.0,7116,56,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,3,1,2,3,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26344,SF,6.867298841,ShADTdttFaf,143.88.13.12,46817,143.88.14.12,4848,False,False,0,1044.0,6704,48,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,4,1,2,2,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26345,SF,6.988381862640381,ShADTdttFaf,143.88.14.11,43683,143.88.15.12,4848,False,False,0,1056.0,6544,44,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,4,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26346,SF,7.0596959590911865,ShADTdttFaf,143.88.14.11,42265,143.88.15.12,4848,False,False,0,1057.0,6756,48,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,4,1,2,2,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26347,SF,7.119345188140869,ShADTdttFaf,143.88.4.11,35287,143.88.5.12,4848,False,False,0,1046.0,6504,44,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,4,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26348,SF,7.124114990234375,ShADTdttFaf,143.88.7.11,44419,143.88.8.13,4848,False,False,0,1006.0,6760,52,tcp,16583.0,69900,68,ssl,Credential Access,2,2,2,2,4,1,2,2,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26349,SF,7.187859058380127,ShADTdttFaf,143.88.4.11,38039,143.88.5.12,4848,False,False,0,1048.0,6512,44,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,4,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26350,SF,7.436642169952393,ShADTdttFagf,143.88.4.11,36163,143.88.5.12,4848,False,False,1,1043.0,6492,44,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,4,1,2,2,2,3,3,3,1,5,30,0,0,0,0,0,0,0,0,0,1,0
26351,SF,7.698635101318359,ShADTdttFaf,143.88.4.11,35803,143.88.5.12,4848,False,False,0,1057.0,6548,44,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,4,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26352,SF,7.720741033554077,ShADTdttFaf,143.88.4.11,44845,143.88.5.12,4848,False,False,0,1005.0,6548,48,tcp,16583.0,69900,68,ssl,Credential Access,2,2,2,2,4,1,2,2,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26353,SF,7.783789157867432,ShADTdttFaf,143.88.14.11,38143,143.88.15.12,4848,False,False,0,1047.0,6716,48,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,4,1,2,2,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26354,SF,7.869628190994263,ShADTdttFaf,143.88.4.11,43591,143.88.5.12,4848,False,False,0,1046.0,6920,52,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,4,1,2,3,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26355,SF,7.928409099578857,ShADTdttFaf,143.88.3.11,37749,143.88.4.13,4848,False,False,0,1046.0,6504,44,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,4,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26356,SF,8.546657085418701,ShADTdttTaFf,143.88.1.18,44743,143.88.2.20,4848,False,False,0,1058.0,8580,52,tcp,16681.0,70548,72,ssl,Credential Access,2,2,2,2,4,1,2,3,3,3,3,3,1,5,34,0,0,0,0,0,0,0,0,0,1,0
26357,SF,8.863533973693848,ShADTdttFaf,143.88.1.18,33449,143.88.2.20,4848,False,False,0,1007.0,6348,44,tcp,16583.0,69900,68,ssl,Credential Access,2,2,2,2,4,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26358,SF,9.144301891326904,ShADTdttFaf,143.88.9.12,38751,143.88.10.11,4848,False,False,0,1059.0,6556,44,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,4,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26359,SF,9.720560074,ShADTdttFaf,143.88.8.12,46603,143.88.9.10,4848,False,False,0,1059.0,6556,44,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,4,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26360,SF,9.924449205,ShADTdttFaf,143.88.14.11,35285,143.88.15.12,4848,False,False,0,1043.0,6492,44,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,5,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26361,SF,10.091563940048218,ShADTdttFaf,143.88.2.17,36865,143.88.3.14,4848,False,False,0,1058.0,6552,44,tcp,11976.0,50640,52,ssl,Credential Access,2,2,2,2,5,1,2,2,2,2,2,2,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26362,SF,10.09660291671753,ShADTdttTaFf,143.88.1.18,43819,143.88.2.20,4848,False,False,0,1045.0,8268,48,tcp,16681.0,70548,72,ssl,Credential Access,2,2,2,2,5,1,2,3,3,3,3,3,1,5,34,0,0,0,0,0,0,0,0,0,1,0
26363,SF,10.170764923095703,ShADTdttFaf,143.88.2.17,45793,143.88.3.14,4848,False,False,0,1046.0,6920,52,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,5,1,2,3,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26364,SF,10.470052003860474,ShADTdttTatFf,143.88.15.10,35737,143.88.1.19,4848,False,False,0,943.0,9324,84,tcp,83045.0,346196,268,ssl,Credential Access,2,2,2,2,5,1,2,3,4,6,6,6,1,5,38,0,0,0,0,0,0,0,0,0,1,0
26365,SF,10.646240949630736,ShADTdttFaf,143.88.13.12,45433,143.88.14.12,4848,False,False,0,1042.0,6488,44,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,5,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26366,SF,10.89496397972107,ShADTdttFaf,143.88.13.12,46553,143.88.14.12,4848,False,False,0,1056.0,6752,48,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,5,1,2,2,3,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26367,SF,11.375361919403076,ShADTdttFaf,143.88.5.14,44445,143.88.6.13,4848,False,False,0,1005.0,6340,44,tcp,11976.0,50640,52,ssl,Credential Access,2,2,2,2,5,1,2,2,2,2,2,2,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26368,SF,11.382375001907349,ShADTdttFaf,143.88.5.14,43515,143.88.6.13,4848,False,False,0,1008.0,6352,44,tcp,16583.0,69900,68,ssl,Credential Access,2,2,2,2,5,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26369,SF,11.396887063980104,ShADTdttFaf,143.88.15.10,33757,143.88.1.19,4848,False,False,0,1058.0,6552,44,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,5,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26370,SF,11.44480800628662,ShADTdttFaf,143.88.5.14,38165,143.88.6.13,4848,False,False,0,1058.0,6552,44,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,5,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
26371,SF,11.482071161270142,ShADTdttTaFf,143.88.1.18,39705,143.88.2.20,4848,False,False,0,868.0,7268,56,tcp,16630.0,70344,72,ssl,Credential Access,2,2,2,2,5,1,2,3,3,3,3,3,1,5,34,0,0,0,0,0,0,0,0,0,1,0
26372,SF,11.629626989364624,ShADTdttFaf,143.88.5.14,43323,143.88.6.13,4848,False,False,0,1046.0,6504,44,tcp,16681.0,70292,68,ssl,Credential Access,2,2,2,2,5,1,2,2,2,3,3,3,1,5,28,0,0,0,0,0,0,0,0,0,1,0
