community_id,conn_state,duration,history,src_ip_zeek,src_port_zeek,dest_ip_zeek,dest_port_zeek,local_orig,local_resp,missed_bytes,orig_bytes,orig_ip_bytes,orig_pkts,proto,resp_bytes,resp_ip_bytes,resp_pkts,service,ts,uid,datetime,label_tactic
1:o4hQGYBFs6rcIjMHR9RXNbKGS9w=,SF,5.696568012237549,ShADTdttFaf,143.88.4.11,38181,143.88.5.12,4848,FALSE,FALSE,0,1010,6360,44,tcp,16583,69900,68,ssl,1710718211.174287,CMTMXW34r46rmxyGu,2024-03-17T23:30:11.174Z,Credential Access
1:31Wsw6q6ioJfujxl0aVUkFippPA=,SF,5.777176856994629,ShADTdttFaf,143.88.13.12,37341,143.88.14.12,4848,FALSE,FALSE,0,1009,6564,48,tcp,16583,69900,68,ssl,1710655966.046756,CV9dIv1pVhbBsqEnjh,2024-03-17T06:12:46.046Z,Credential Access
1:nEHZXHbO339HIfEBiv55pm4W0z4=,SF,5.8735949993133545,ShADTdttFaf,143.88.7.11,46777,143.88.8.13,4848,FALSE,FALSE,0,1043,6492,44,tcp,16681,70292,68,ssl,1711161766.071181,CEINKl4jTzQ7QVMDmk,2024-03-23T02:42:46.071Z,Credential Access
1:BGZ9s6AYWICPIDRV4DWMCCjz01M=,SF,5.9082441329956055,ShADTdttFaf,143.88.13.12,44673,143.88.14.12,4848,FALSE,FALSE,0,1060,6560,44,tcp,16681,70292,68,ssl,1711035359.205942,CO8wrG4QIv1gmqeSig,2024-03-21T15:35:59.205Z,Credential Access
1:tRfWBKmjoyOBx30i7uadZwApj+c=,SF,5.945106983184815,ShADTdttFaf,143.88.4.11,33079,143.88.5.12,4848,FALSE,FALSE,0,1041,6484,44,tcp,16681,70292,68,ssl,1710849863.604967,Cnl1x120zMvlZFH8Lh,2024-03-19T12:04:23.604Z,Credential Access
1:a4rDSYWl+ctS7u9BZK0ecixEurQ=,SF,5.976547002792358,ShADTdttFaf,143.88.13.12,34959,143.88.14.12,4848,FALSE,FALSE,0,1047,6508,44,tcp,16681,70292,68,ssl,1710806934.546235,CCykU539yVhHuzsc8,2024-03-19T00:08:54.546Z,Credential Access
1:hiIXHgtONlD2QeAsa8cR3Vk0ZIE=,SF,5.978618860244751,ShADTdttFaf,143.88.14.11,36437,143.88.15.12,4848,FALSE,FALSE,0,1059,6764,48,tcp,11978,50648,52,ssl,1710945720.358164,CA1XLl4tlGhpmTePOc,2024-03-20T14:42:00.358Z,Credential Access
1:RWI7ChzzxLau0WasfppHjHXiLN4=,SF,6.035552978515625,ShADTdttTaFf,143.88.1.18,34023,143.88.2.20,4848,FALSE,FALSE,0,1010,8196,52,tcp,16583,70156,72,ssl,1710964027.379429,Ce9Mma2imqlgXgQHwk,2024-03-20T19:47:07.379Z,Credential Access
1:fKTnXHp4quRVW3yqn6O1v7LTK84=,SF,6.042871952056885,ShADTdttTaFf,143.88.1.18,41249,143.88.2.20,4848,FALSE,FALSE,0,1043,8668,56,tcp,16681,70548,72,ssl,1711187724.879864,Cq81eX3kxKmDwWedPl,2024-03-23T09:55:24.879Z,Credential Access
1:GIu6bUfqL7Gr0WO3zPzVGmwjGZM=,SF,6.056186914,ShADTdttFaf,143.88.7.11,41545,143.88.8.13,4848,FALSE,FALSE,0,1061,6980,52,tcp,16681,70292,68,ssl,1710826254.479195,CgFbr62WFGlHJvx4f8,2024-03-19T05:30:54.479Z,Credential Access
1:b8vKv8ktjQNJc0T0oJsWY9WTcZc=,SF,6.070202827453613,ShADTdttFaf,143.88.7.11,44175,143.88.8.13,4848,FALSE,FALSE,0,1005,6964,56,tcp,16583,69900,68,ssl,1710824203.877149,CzzAzS2gTMpv6gWTul,2024-03-19T04:56:43.877Z,Credential Access
1:T/DRnUUT9o8yK+cPe9tIci780mQ=,SF,6.113042116165161,ShADTdttFaf,143.88.14.11,41121,143.88.15.12,4848,FALSE,FALSE,0,1056,6544,44,tcp,16681,70292,68,ssl,1710986558.912113,C3hB1e48eBhjXUs2sl,2024-03-21T02:02:38.912Z,Credential Access
1:DXBhdkmjju4unt2EjlS6b5Pjz7M=,SF,6.231151819229126,ShADTdttFaf,143.88.4.11,33691,143.88.5.12,4848,FALSE,FALSE,0,1058,6552,44,tcp,16681,70292,68,ssl,1711018483.895342,CPkEFp1e3llYz4YnBf,2024-03-21T10:54:43.895Z,Credential Access
1:NinNTkzKLNde+wyiSguhLFH1518=,SF,6.259296894073486,ShADTdttFaf,143.88.13.12,46613,143.88.14.12,4848,FALSE,FALSE,0,1042,6696,48,tcp,16681,70292,68,ssl,1711152169.646289,COWLlLmw4nRQL3TMf,2024-03-23T00:02:49.646Z,Credential Access
1:2jhkzXu5HDBzLPtZ7DjyTkcd224=,SF,6.271812915802002,ShADTdttFaf,143.88.7.11,45905,143.88.8.13,4848,FALSE,FALSE,0,1055,6956,52,tcp,16681,70292,68,ssl,1711168844.362291,CdgK91JKiuaNI2ivb,2024-03-23T04:40:44.362Z,Credential Access
1:ogutiVcNTxk5KdKMmqFMyrGs6mY=,SF,6.439817905426025,ShADTdttFaf,143.88.14.11,33923,143.88.15.12,4848,FALSE,FALSE,0,1042,6488,44,tcp,16681,70292,68,ssl,1710868475.934842,CgKI9z478c5QJhzzXh,2024-03-19T17:14:35.934Z,Credential Access
1:XUjoDCnnE5CoL0UJwokR/vUmgPY=,SF,6.444952964782715,ShADTdttFaf,143.88.4.11,35119,143.88.5.12,4848,FALSE,FALSE,0,1008,6560,48,tcp,16583,69900,68,ssl,1711181455.215524,CBsvfB3RWoyJXQCSo1,2024-03-23T08:10:55.215Z,Credential Access
1:R9SqucpbMqdgqGq3jivt290xbcg=,SF,6.499891042709351,ShADTdttFaf,143.88.4.11,39335,143.88.5.12,4848,FALSE,FALSE,0,1043,6700,48,tcp,16681,70292,68,ssl,1711059134.952771,CQl9Os9r8wVaWMMJ3,2024-03-21T22:12:14.952Z,Credential Access
1:3CPt3XWWE+ITbB+dGUbIK7rUS+0=,SF,6.516749143600464,ShADTdttFaf,143.88.14.11,45275,143.88.15.12,4848,FALSE,FALSE,0,1047,6508,44,tcp,16681,70292,68,ssl,1711141829.278477,CfsWA542VW1N0eqXV1,2024-03-22T21:10:29.278Z,Credential Access
1:2H8oSfkavrkIyFUcH0h+yqUf3Dw=,SF,6.527144193649292,ShADTdttTaFf,143.88.1.18,41893,143.88.2.20,4848,FALSE,FALSE,0,1060,9012,60,tcp,16681,70548,72,ssl,1711057880.873144,CzXfy04AboysNCKT2k,2024-03-21T21:51:20.873Z,Credential Access
1:ANM9m+WRNyWUYkUy6Gbn4tn07nI=,SF,6.599616050720215,ShADTdttFaf,143.88.14.11,36129,143.88.15.12,4848,FALSE,FALSE,0,1056,6544,44,tcp,16681,70292,68,ssl,1710860207.280498,CpVilm42KI5i4BwEl7,2024-03-19T14:56:47.280Z,Credential Access
1:2+S57f/ECky2FKF9TjsTP0CBk9M=,SF,6.623543024,ShADTdttFaf,143.88.4.11,45379,143.88.5.12,4848,FALSE,FALSE,0,1046,6712,48,tcp,16681,70292,68,ssl,1710981995.588122,CCLvMFcEiKSTZZQv5,2024-03-21T00:46:35.588Z,Credential Access
1:QW4rxBLpAjBb7BcgZsWU3td3xSk=,SF,6.653798103,ShADTdttFaf,143.88.7.11,32823,143.88.8.13,4848,FALSE,FALSE,0,1010,6360,44,tcp,16583,69900,68,ssl,1710644571.785781,CwAhHn24EdQH763ug9,2024-03-17T03:02:51.785Z,Credential Access
1:yT9F9b4iPJFR0ULjQ7KLmOCP3mk=,SF,6.7698259353637695,ShADTdttFaf,143.88.7.11,42475,143.88.8.13,4848,FALSE,FALSE,0,1043,6908,52,tcp,16681,70292,68,ssl,1710787622.027278,Ci3xaxF0LKXS846pi,2024-03-18T18:47:02.027Z,Credential Access
1:P1zLKTANnsNEdhqVGra55sZJq6w=,SF,6.773967981338501,ShADTdttFaf,143.88.13.12,34047,143.88.14.12,4848,FALSE,FALSE,0,1042,6488,44,tcp,16681,70292,68,ssl,1710668846.780097,C6pkSs4OJ84wUPFHR8,2024-03-17T09:47:26.780Z,Credential Access
1:e+tagFhKuCakdfBC6nuxhZIZFwk=,SF,6.781533957,ShADTdttFaf,143.88.14.11,40669,143.88.15.12,4848,FALSE,FALSE,0,1056,7168,56,tcp,16681,70292,68,ssl,1710820247.930517,CADIM8117nRSIQU3Ra,2024-03-19T03:50:47.930Z,Credential Access
1:LKRCwU5ZwtgvlSDLR4IgCVIzuOU=,SF,6.792570114135742,ShADTdttFaf,143.88.7.11,43521,143.88.8.13,4848,FALSE,FALSE,0,1005,6548,48,tcp,16583,69900,68,ssl,1710717019.227947,CGOGjv4aHLUAhmyO53,2024-03-17T23:10:19.227Z,Credential Access
1:hvo/9rvzQNSJipgWSiB6m9LpW7U=,SF,6.847732782363892,ShADTdttFaf,143.88.4.11,44951,143.88.5.12,4848,FALSE,FALSE,0,1055,6956,52,tcp,16681,70292,68,ssl,1710729642.757383,CAF8Bl4VDBt7la5Lt4,2024-03-18T02:40:42.757Z,Credential Access
1:jTNm2aDtbZzsEVEg8+FuS0jm3x4=,SF,6.863010883331299,ShADTdttFaf,143.88.7.11,39209,143.88.8.13,4848,FALSE,FALSE,0,1046,6504,44,tcp,16681,70292,68,ssl,1710741852.693557,CgUmro4biTF7xEYX9a,2024-03-18T06:04:12.693Z,Credential Access
1:UXL+O0HOhUIcLJmAKfxXe/GZx9w=,SF,6.908993005752564,ShADTdttFaf,143.88.13.12,40153,143.88.14.12,4848,FALSE,FALSE,0,1056,7168,56,tcp,16681,70292,68,ssl,1711209889.536846,CYGqa11YpcTb3XpSyh,2024-03-23T16:04:49.536Z,Credential Access
1:BWw0xdxLu+yQL7tMw6sL0DpayFo=,SF,6.980957031,ShADTdttFaf,143.88.13.12,35435,143.88.14.12,4848,FALSE,FALSE,0,1006,6344,44,tcp,16583,69900,68,ssl,1710685801.043248,CYRbLY73QKcykRr09,2024-03-17T14:30:01.043Z,Credential Access
1:+gv++BMfLt4D8hEovuZrZVVxobI=,SF,7.041622877120972,ShADTdttFaf,143.88.14.11,44921,143.88.15.12,4848,FALSE,FALSE,0,1058,6552,44,tcp,16681,70292,68,ssl,1710716258,CV6HCF1dRuVJi5rkz4,2024-03-17T22:57:38.239Z,Credential Access
1:skUIYENAq6++AaaraKkSYoloQ8M=,SF,7.159178018569946,ShADTdttFaf,143.88.14.11,39719,143.88.15.12,4848,FALSE,FALSE,0,1059,6972,52,tcp,16681,70292,68,ssl,1710973703.199116,CfXCO24Rs70wF9a1d4,2024-03-20T22:28:23.199Z,Credential Access
1:jrRMlP24tJfm8RUKJe9lB2RxnHc=,SF,7.167809009552002,ShADTdttFaf,143.88.14.11,37373,143.88.15.12,4848,FALSE,FALSE,0,1006,6552,48,tcp,16583,69900,68,ssl,1710983912.780096,CdUPte2JiahrWJHThj,2024-03-21T01:18:32.780Z,Credential Access
1:jRUwToRl1XI50I5snd/JGSDqGRk=,SF,7.186888933181763,ShADTdttFaf,143.88.7.11,34331,143.88.8.13,4848,FALSE,FALSE,0,1005,7172,60,tcp,16583,69900,68,ssl,1711088192.739871,CufU3IlA4Eqnnc3Qc,2024-03-22T06:16:32.739Z,Credential Access
1:UM9L3LijLnkoabm6jzP0XOPYUUc=,SF,7.527095079421997,ShADTdttFaf,143.88.4.11,38977,143.88.5.12,4848,FALSE,FALSE,0,1057,6756,48,tcp,16681,70292,68,ssl,1710862524.936369,CS2HJEBWtfcmsnOz3,2024-03-19T15:35:24.936Z,Credential Access
1:Go6t96juXgaPpTDcO+8guOqnhWI=,SF,7.542054891586304,ShADTdttFaf,143.88.4.11,42163,143.88.5.12,4848,FALSE,FALSE,0,1049,6724,48,tcp,16681,70292,68,ssl,1711056451.446779,C4Xboo3Tvq85Cko0ab,2024-03-21T21:27:31.446Z,Credential Access
1:7GNubnCDISFbfL+dr2jGeYH2XSE=,SF,7.615041017532349,ShADTdttFaf,143.88.13.12,46267,143.88.14.12,4848,FALSE,FALSE,0,1044,6912,52,tcp,16681,70292,68,ssl,1710805297.166298,Cf5XjBhUzgbsQ6uw1,2024-03-18T23:41:37.166Z,Credential Access
1:rpLRzEW2MK4DyXuSfiAmBL4cMIc=,SF,7.663456916809082,ShADTdttFaf,143.88.7.11,43781,143.88.8.13,4848,FALSE,FALSE,0,1041,6484,44,tcp,16681,70292,68,ssl,1710769417.448828,ClZg2u3wZ46h2cL9J1,2024-03-18T13:43:37.448Z,Credential Access
1:EcCLPFjMMvTOUBxUK+7eyYRTJ38=,SF,7.886111021,ShADTdttTaFf,143.88.1.18,33351,143.88.2.20,4848,FALSE,FALSE,0,1008,8180,52,tcp,16583,70156,72,ssl,1710659230.089341,Cq16DX16aDlH2T6iN6,2024-03-17T07:07:10.089Z,Credential Access
1:ZFW9CwyXqsGv9ko9jfKqP3i8aKE=,SF,8.249819993972778,ShADTdttTaFf,143.88.1.18,35743,143.88.2.20,4848,FALSE,FALSE,0,1048,8500,52,tcp,16681,70548,72,ssl,1711166540.196502,CyCj9C1EwXbPA14BW1,2024-03-23T04:02:20.196Z,Credential Access
1:wcCCdATkT5Pju1+AhfR+SI8aKTg=,SF,8.383304119110107,ShADTdttTaFf,143.88.1.18,44755,143.88.2.20,4848,FALSE,FALSE,0,1048,8500,52,tcp,16681,70548,72,ssl,1710707903.310777,CAfpAB2MHoXXoTr3Nl,2024-03-17T20:38:23.310Z,Credential Access
1:zSiWhaQS771Tjv8hEQTtc/iTmcQ=,SF,9.406897068023682,ShADTdttaTtFf,143.88.8.12,43675,143.88.9.10,4848,FALSE,FALSE,0,955,10252,100,tcp,83046,346616,276,ssl,1710694912.811446,CxW2Hc3K86rClEX7F,2024-03-17T17:01:52.811Z,Credential Access
1:VVSa94sQPMlrUBN2Amlxv4fa754=,SF,10.073051929473875,ShADTdttFaf,143.88.8.12,42647,143.88.9.10,4848,FALSE,FALSE,0,1004,6544,48,tcp,16583,69900,68,ssl,1710949625.263385,CuTkth4AOApU9GUD2j,2024-03-20T15:47:05.263Z,Credential Access
1:w4o+li2yIlDNAgu8Xgxr62d4OXU=,SF,10.341195106506348,ShADTdttFaf,143.88.2.17,33239,143.88.3.14,4848,FALSE,FALSE,0,1041,6484,44,tcp,16681,70292,68,ssl,1710969835.673565,Cn3kOc4Z0lo1LhhTkh,2024-03-20T21:23:55.673Z,Credential Access
1:svuAOBkWFnwLoHASs210pVc2ygI=,SF,11.050668001174929,ShADTdttFaf,143.88.9.12,40863,143.88.10.11,4848,FALSE,FALSE,0,1043,6700,48,tcp,16681,70292,68,ssl,1710759178.625849,Cn8eu33Ahq8jwXqFI8,2024-03-18T10:52:58.625Z,Credential Access
1:ecuObpBX9MsP+Ybl+0m4M88Wk1U=,SF,11.082841873168944,ShADTdttTatFf,143.88.15.10,33391,143.88.1.19,4848,FALSE,FALSE,0,955,9836,92,tcp,83046,346200,268,ssl,1710981857.907668,CEhQKo2Zdr3AvqaWf,2024-03-21T00:44:17.907Z,Credential Access
1:Ya9VOAh4wiEsPwxj+elNL74T9Xo=,SF,11.10717511177063,ShADTdttFaf,143.88.4.11,42155,143.88.5.12,4848,FALSE,FALSE,0,1008,6352,44,tcp,16583,69900,68,ssl,1710810137.106977,CuiDZr4RsGMMXzBNTf,2024-03-19T01:02:17.106Z,Credential Access
1:kWDoqnXpkc85lxNDwDN0BNM5kzw=,SF,11.18745493888855,ShADTdttFaf,143.88.5.14,38347,143.88.6.13,4848,FALSE,FALSE,0,1005,7380,64,tcp,11976,50640,52,ssl,1711208961.444713,CzvmEx3RqLksQntYD1,2024-03-23T15:49:21.444Z,Credential Access
1:pAAZNN8RO2P5pCZ74VIPjaC895g=,SF,11.80893087387085,ShADTdttTaFf,143.88.1.18,37107,143.88.2.20,4848,FALSE,FALSE,0,1040,8228,48,tcp,16681,70548,72,ssl,1710968038,ComakUH0HdRgBnJak,2024-03-20T20:53:58.126Z,Credential Access
1:u4lL517BpczdYkmMKYqxAkeSyEU=,SF,11.984671115875244,ShADTdttFaf,143.88.5.14,40355,143.88.6.13,4848,FALSE,FALSE,0,1046,6712,48,tcp,16681,70292,68,ssl,1711230471.344842,C5ZHPG3cg9nv6lK2O2,2024-03-23T21:47:51.344Z,Credential Access
1:W20qQDjOsz7cdfih0Kloafj3WrE=,SF,12.064157009124756,ShADTdttFaf,143.88.15.10,42853,143.88.1.19,4848,FALSE,FALSE,0,1043,6700,48,tcp,16681,70292,68,ssl,1710735584.708364,CqTyRv1QhBKC6BVeYc,2024-03-18T04:19:44.708Z,Credential Access
1:Rz57OxEmY1zR7JDsp0NucOX3BbU=,SF,12.07450008392334,ShADTdttFaf,143.88.5.14,36763,143.88.6.13,4848,FALSE,FALSE,0,1005,6548,48,tcp,16583,69900,68,ssl,1710836952.174491,CQlWHO28PyornLJEc8,2024-03-19T08:29:12.174Z,Credential Access
1:fC7kjiZJTD0Nfiy8aM6bEofV7No=,SF,12.35182785987854,ShADTdttFaf,143.88.15.10,41413,143.88.1.19,4848,FALSE,FALSE,0,1058,6552,44,tcp,16681,70292,68,ssl,1710769512.677586,ClbjpA47WZS3MXlXy8,2024-03-18T13:45:12.677Z,Credential Access
1:zzOQp3G33yGtxXK7wvtTqFmYgt0=,SF,12.417289972305298,ShADTdttFaf,143.88.5.14,36391,143.88.6.13,4848,FALSE,FALSE,0,1008,6560,48,tcp,16583,69900,68,ssl,1710863151,CAaqww3BH5xEGWOoRh,2024-03-19T15:45:51.454Z,Credential Access
1:ZZYW+3jja8Y2EaucbxWjzoGW5Nw=,SF,13.008299827575684,ShADTdttFaf,143.88.5.14,34623,143.88.6.13,4848,FALSE,FALSE,0,1008,6560,48,tcp,16583,69900,68,ssl,1711152480.195449,Cr70ZR1bYbNH9Nzr86,2024-03-23T00:08:00.195Z,Credential Access
1:o1JYqGLbGYClfFMgnkiCegkxtVQ=,SF,13.331153869628906,ShADTdttFaf,143.88.6.11,37005,143.88.7.14,4848,FALSE,FALSE,0,1058,6968,52,tcp,11976,50640,52,ssl,1710831026.397485,CdOBNh12Cf4oDLp8mj,2024-03-19T06:50:26.397Z,Credential Access
1:JNKtJ4jm5vAtEKnhsZOdEBKTY+w=,SF,13.331995010375977,ShADTdttTatFf,143.88.6.11,40741,143.88.7.14,4848,FALSE,FALSE,0,943,10572,108,tcp,83045,346404,272,ssl,1711224229.152993,CPS0NE13U1AKj7wGkc,2024-03-23T20:03:49.152Z,Credential Access
1:Ye+dQ1zvgvMyhvfSDg+h3qIiZPQ=,SF,0.3535449504852295,ShADTdttFaf,143.88.3.11,42411,143.88.4.13,4848,FALSE,FALSE,0,1006,6552,48,tcp,16583,69900,68,ssl,1711206237.179256,CjOAPu15QfKZ2oA7Q5,2024-03-23T15:03:57.179Z,Credential Access
1:7kjp1Ew4dFP4GEKmOkayS1399hY=,SF,0.3666269779205322,ShADTdttFaf,143.88.4.11,43861,143.88.5.12,4848,FALSE,FALSE,0,1043,6700,48,tcp,16681,70292,68,ssl,1710849858.736532,CYlqrXOytlpgXKEle,2024-03-19T12:04:18.736Z,Credential Access
1:OrEE4P+sIyPl7U+zxdlbaVaiv/8=,SF,0.3768749237060547,ShADTdttFaf,143.88.5.14,37399,143.88.6.13,4848,FALSE,FALSE,0,1046,6712,48,tcp,16681,70292,68,ssl,1710933321.865464,Cr2caY2lYw9DGHPzqj,2024-03-20T11:15:21.865Z,Credential Access
1:psm09eSmUOVzC3T1AKXUymGFaR0=,SF,0.3770239353179931,ShADTdttFaf,143.88.7.11,39329,143.88.8.13,4848,FALSE,FALSE,0,1055,6748,48,tcp,16681,70292,68,ssl,1710877845.585819,CYAFxF15nRa1u1sJdk,2024-03-19T19:50:45.585Z,Credential Access
1:r0BMTUGuJzjt/Ao/pAnDESxYHe4=,SF,0.4252359867095947,ShADTdttFaf,143.88.3.11,33491,143.88.4.13,4848,FALSE,FALSE,0,1059,6764,48,tcp,16681,70292,68,ssl,1711074921.304238,C0iWEF1KRQMlPZ45lc,2024-03-22T02:35:21.304Z,Credential Access
1:A7VmyVrT7YlArLY2aRToRRekXdE=,SF,0.4524760246276855,ShADTdttFaf,143.88.8.12,38447,143.88.9.10,4848,FALSE,FALSE,0,1043,6908,52,tcp,16681,70292,68,ssl,1710802802.499088,CAQvz71nM6JOcP1Vu5,2024-03-18T23:00:02.499Z,Credential Access
1:LSk8zEukFIwILcnCWVxzmBMMFTM=,SF,0.4581398963928222,ShADTdttFaf,143.88.8.12,39917,143.88.9.10,4848,FALSE,FALSE,0,1043,6492,44,tcp,16681,70292,68,ssl,1710691023.861135,CazmXJ16u1yQtSIDhj,2024-03-17T15:57:03.861Z,Credential Access
1:ebcDDC5HuhnlGniDiGGEvII9IhQ=,SF,0.4601051807403564,ShADTdttFaf,143.88.7.11,46141,143.88.8.13,4848,FALSE,FALSE,0,1007,6348,44,tcp,16583,69900,68,ssl,1710923453.434383,Cjxkbw3tTrQNWZaMz,2024-03-20T08:30:53.434Z,Credential Access
1:hP/VCdLj2u9NkXTeehQMt4Fb+Ek=,SF,0.4650189876556396,ShADTdttFaf,143.88.13.12,33683,143.88.14.12,4848,FALSE,FALSE,0,1044,7120,56,tcp,16681,70292,68,ssl,1710700248.330478,ChtMed18J1B7KHsK05,2024-03-17T18:30:48.330Z,Credential Access
1:dp/9ALJOZla7jpzs23zhDXjiK94=,SF,0.4743921756744385,ShADTdttFaf,143.88.8.12,36715,143.88.9.10,4848,FALSE,FALSE,0,1058,6552,44,tcp,16681,70292,68,ssl,1710751121.768175,C0JZauZW1tOIUhEY2,2024-03-18T08:38:41.768Z,Credential Access
1:LInIDDc3IXz/t/h+GJR9sPVOoLI=,SF,0.4841799736022949,ShADTdttFaf,143.88.2.17,40677,143.88.3.14,4848,FALSE,FALSE,0,1043,6700,48,tcp,16681,70292,68,ssl,1710994411.159763,CNEoyLwv0zheUOwih,2024-03-21T04:13:31.159Z,Credential Access
1:AlraEznN8Q1ECdh49rLCWG8Ouyw=,SF,0.5341150760650635,ShADTdttFaf,143.88.13.12,38637,143.88.14.12,4848,FALSE,FALSE,0,1048,6512,44,tcp,16681,70292,68,ssl,1710925130.589967,C94xlz1PWF8JJx4aAh,2024-03-20T08:58:50.589Z,Credential Access
1:nrcDKNdEfE2IbvnX4BCi8dwxWW0=,SF,0.544079065,ShADTdttFaf,143.88.14.11,38681,143.88.15.12,4848,FALSE,FALSE,0,1059,6556,44,tcp,16681,70292,68,ssl,1710784549.809747,Cgt9Rj4iktqvBXb3x1,2024-03-18T17:55:49.809Z,Credential Access
1:Z97a8MWmsJKI4VDf8vzgVhabWBI=,SF,0.5570039749145508,ShADTdttFaf,143.88.3.11,37609,143.88.4.13,4848,FALSE,FALSE,0,1007,6348,44,tcp,16583,69900,68,ssl,1711137212.290791,Cm5tQYKPM81ON5H2,2024-03-22T19:53:32.290Z,Credential Access
1:jacYcdffdBXIh8D9eM0DZM2jUOc=,SF,0.5606138706207275,ShADTdttFaf,143.88.13.12,42115,143.88.14.12,4848,FALSE,FALSE,0,1051,6524,44,tcp,16681,70292,68,ssl,1710661664.648667,Cinqx6ddSaEeakhDd,2024-03-17T07:47:44.648Z,Credential Access
1:LDZP4njGwehekjMB6xo/OW0MmA0=,SF,0.5624501705169678,ShADTdttFaf,143.88.3.11,42237,143.88.4.13,4848,FALSE,FALSE,0,1060,7184,56,tcp,16681,70292,68,ssl,1710706445.564283,CGp1IX3KKa41Kwvda3,2024-03-17T20:14:05.564Z,Credential Access
1:3R1Oao6VDEgTEkBPVWBSNXP4rR4=,SF,0.5716700553894043,ShADTdttFaf,143.88.14.11,41377,143.88.15.12,4848,FALSE,FALSE,0,1048,6720,48,tcp,16681,70292,68,ssl,1711145227.828444,C8k6Nr34qxRxwFLP73,2024-03-22T22:07:07.828Z,Credential Access
1:6yA6YpMluKiEC+A8N0QGOXXVgb8=,SF,0.6258571147918701,ShADTdttFaf,143.88.13.12,34371,143.88.14.12,4848,FALSE,FALSE,0,1059,6556,44,tcp,16681,70292,68,ssl,1710949280.654374,CfBaxO175lmyAeD5oc,2024-03-20T15:41:20.654Z,Credential Access
1:DOf+GJOYhSAptYQGTWDqdtZlRRA=,SF,0.6320109367370605,ShADTdttFaf,143.88.3.11,35639,143.88.4.13,4848,FALSE,FALSE,0,1043,6492,44,tcp,16681,70292,68,ssl,1711046108.839098,CWszfVuUizIxLobNa,2024-03-21T18:35:08.839Z,Credential Access
1:9N/B4TtkwN/Ep0Dk56T5889wQSI=,SF,0.6379799842834473,ShADTdttFaf,143.88.9.12,45337,143.88.10.11,4848,FALSE,FALSE,0,1047,6716,48,tcp,16681,70292,68,ssl,1711205418.849652,Cj1Vqv2qx7ruV8470h,2024-03-23T14:50:18.849Z,Credential Access
1:g9cSGI7ZrHJxzyHg6giGOWJ+s+o=,SF,0.6412651538848877,ShADTdttFaf,143.88.14.11,40217,143.88.15.12,4848,FALSE,FALSE,0,1061,6980,52,tcp,16681,70292,68,ssl,1710786709.353839,CorZJe2sPoiGu8Vhn1,2024-03-18T18:31:49.353Z,Credential Access
1:J2dwZFnMiQ4maBwp6U3Jp0UoMIY=,SF,0.644036055,ShADTdttFaf,143.88.9.12,45021,143.88.10.11,4848,FALSE,FALSE,0,1009,6980,56,tcp,16583,69900,68,ssl,1710790440,CNEhH33QD2PGITyf6l,2024-03-18T19:34:00.026Z,Credential Access
1:TlJs4SXoAF1FLr9KnMTDT1zs5/U=,SF,0.6594979763031006,ShADTdttFaf,143.88.2.17,46099,143.88.3.14,4848,FALSE,FALSE,0,1047,6508,44,tcp,16681,70292,68,ssl,1711046429.191906,CsmIdZ3DInsL9pO2p5,2024-03-21T18:40:29.191Z,Credential Access
1:gUek0VuC04cvYv6EoXkofjxrHoE=,SF,0.7003879547119141,ShADTdttFaf,143.88.3.11,40513,143.88.4.13,4848,FALSE,FALSE,0,1008,6560,48,tcp,16583,69900,68,ssl,1710745804.198753,Cerj8f1BLI919Y2jba,2024-03-18T07:10:04.198Z,Credential Access
1:RIU0Q+b7C2vL2GZH3up5DIVwgsA=,SF,0.7197549343109131,ShADTdttFaf,143.88.9.12,34503,143.88.10.11,4848,FALSE,FALSE,0,1063,6572,44,tcp,16681,70292,68,ssl,1710778869.051521,CXd3tsfL3iJpAmkLc,2024-03-18T16:21:09.051Z,Credential Access
1:jCJ1CjH/m7srVGwUA4uaHQeeL0Q=,SF,0.7251431941986084,ShADTdttFaf,143.88.3.11,40369,143.88.4.13,4848,FALSE,FALSE,0,1005,6340,44,tcp,16583,69900,68,ssl,1711216002.773723,C3Xfbr0WX25yn7KT1,2024-03-23T17:46:42.773Z,Credential Access
1:a4yiEKqrEsLortIn1covH0HyPUA=,SF,0.7271840572357178,ShADTdttFaf,143.88.8.12,46733,143.88.9.10,4848,FALSE,FALSE,0,1055,6956,52,tcp,16681,70292,68,ssl,1710816242.460154,CM1pYu3AwfK7z4TaY2,2024-03-19T02:44:02.460Z,Credential Access
1:KWYGmXW0KkKGY8610UeZNIelbwI=,SF,0.732227087,ShADTdttFaf,143.88.8.12,46285,143.88.9.10,4848,FALSE,FALSE,0,1043,6700,48,tcp,16681,70292,68,ssl,1711164428.472332,CKALTg1rSDCVUy3EPd,2024-03-23T03:27:08.472Z,Credential Access
1:9V1Jks74YecKItoEt6t8N5e5/ls=,SF,0.7324891090393066,ShADTdttFaf,143.88.5.14,43003,143.88.6.13,4848,FALSE,FALSE,0,1044,6704,48,tcp,16681,70292,68,ssl,1710896634.709044,CltwVo2MToEVaDGWIb,2024-03-20T01:03:54.709Z,Credential Access
